rmse,mean_is,coverage_prob,crps,training_time
0.33706459403038025,2.9652442932128906,0.7281553149223328,0.19559836387634277,44.51667809486389
0.39169126749038696,4.064802646636963,0.6310679316520691,0.22228452563285828,45.13888692855835
0.34932199120521545,2.89886736869812,0.737864077091217,0.21075783669948578,46.20091271400452
0.3733120560646057,3.605119228363037,0.6699029207229614,0.2224399447441101,45.85800909996033
0.3119783103466034,2.746965169906616,0.6990291476249695,0.18382613360881805,45.55194044113159
0.3071034550666809,2.789153575897217,0.737864077091217,0.1731688529253006,44.23426961898804
0.2947709858417511,2.3406970500946045,0.7184466123580933,0.17672164738178253,45.218170404434204
0.33445513248443604,3.036346435546875,0.7864077687263489,0.18845339119434357,45.49772357940674
0.34231507778167725,3.0467946529388428,0.7961165308952332,0.1920543760061264,45.64156937599182
0.3480229079723358,3.3288192749023438,0.6699029207229614,0.2006056159734726,45.85662269592285
0.30259934067726135,2.6349170207977295,0.7281553149223328,0.17737062275409698,44.29279351234436
0.31393152475357056,2.7753236293792725,0.7475728392601013,0.17719624936580658,45.19572710990906
0.34236079454421997,3.2464170455932617,0.6990291476249695,0.19880594313144684,45.75701570510864
0.34458988904953003,2.7572031021118164,0.737864077091217,0.18997038900852203,45.61857748031616
0.3255023956298828,3.0031416416168213,0.6893203854560852,0.1944640874862671,46.07489585876465
0.34357550740242004,3.321002960205078,0.6601941585540771,0.20552347600460052,44.29222512245178
0.30524370074272156,2.6967947483062744,0.7475728392601013,0.1805606633424759,45.15993666648865
0.31371626257896423,3.0653433799743652,0.6601941585540771,0.17887109518051147,46.05296301841736
0.3455599546432495,2.847729206085205,0.8058252334594727,0.1847507506608963,45.50713658332825
0.38687455654144287,3.585125684738159,0.708737850189209,0.23078598082065582,46.138532876968384
