rmse,mean_is,coverage_prob,crps,training_time
0.17324894666671753,0.9477714801706919,0.85,0.09792478769654181,33.417858839035034
0.18155162036418915,1.0935191494299143,0.8878048780487805,0.09567616571013521,33.35140061378479
0.16921204328536987,0.8675178102011791,0.9108669108669109,0.09380439954999747,34.221500873565674
0.17086918652057648,0.936723589314937,0.8827838827838828,0.09308307810307859,33.97998929023743
0.16204969584941864,0.9569721657496232,0.9230769230769231,0.08696707167522812,33.85751557350159
0.1852564811706543,1.2046134963868156,0.894993894993895,0.09987175809412795,33.53587293624878
0.16752713918685913,0.8918988116276569,0.9194139194139194,0.09294187256631979,33.77040100097656
0.17664863169193268,1.0332543141457624,0.8998778998778999,0.09693284609760994,33.83454442024231
0.18270647525787354,1.0989917594580132,0.8681318681318682,0.09967271442796867,33.99174213409424
0.16730897128582,0.8977493987997518,0.9072039072039072,0.09219693136884761,34.43096208572388
0.17563453316688538,0.9123781154068505,0.9097560975609756,0.09781311354713469,33.717649698257446
0.17305245995521545,1.0826643534913296,0.8353658536585366,0.09574604452383227,33.82477617263794
0.17480060458183289,1.0671474547176572,0.8913308913308914,0.09423178493503541,33.453256130218506
0.1876005083322525,1.1771963688480112,0.9023199023199023,0.09902602835343434,33.911850690841675
0.15845823287963867,0.8927682763709254,0.9316239316239316,0.08833829283495963,34.209620237350464
0.1824914664030075,1.1151446861297947,0.8815628815628815,0.09610333293676376,33.83840847015381
0.16835328936576843,1.1434575275623755,0.8583638583638583,0.09168057864183908,33.71443009376526
0.18044663965702057,1.0067822240720592,0.9267399267399268,0.09493175810328042,33.916768074035645
0.17756345868110657,1.0115049236496143,0.9304029304029304,0.094653832270185,34.231138944625854
0.17878568172454834,1.0679719080200125,0.8803418803418803,0.09468162128012696,34.32958769798279
