rmse,mean_is,coverage_prob,crps,training_time
0.4610089957714081,2.713735818862915,0.9607843160629272,0.31654223799705505,165.07070016860962
0.4137641191482544,3.062824010848999,0.8235294222831726,0.23701970279216766,168.67109155654907
0.29992735385894775,1.534601092338562,0.9411764740943909,0.19520042836666107,172.69351434707642
0.6320176124572754,5.9444260597229,0.7647058963775635,0.28882914781570435,174.1212968826294
0.30650269985198975,1.7543319463729858,0.9019607901573181,0.16299863159656525,176.67501592636108
0.4016687273979187,3.551877737045288,0.7254902124404907,0.22116990387439728,165.15352773666382
0.38043081760406494,4.418328762054443,0.9599999785423279,0.38686805963516235,168.82241034507751
0.4765400290489197,3.352283239364624,0.8799999952316284,0.23159274458885193,172.62338662147522
0.5016230344772339,6.767647743225098,0.9800000190734863,0.36207515001296997,173.97124338150024
0.5116022825241089,7.1150803565979,1.0,0.1642317920923233,176.74058747291565
0.35000184178352356,4.201355457305908,0.6078431606292725,0.20177708566188812,165.13405179977417
0.48965612053871155,34.32481384277344,1.0,0.5039092302322388,168.66458010673523
0.3998812437057495,3.0353147983551025,0.8627451062202454,0.191740483045578,172.8411762714386
0.42790958285331726,4.503921031951904,0.9215686321258545,0.24541020393371582,173.89575910568237
0.433869332075119,3.7268221378326416,0.8235294222831726,0.24452811479568481,176.5895140171051
0.40504634380340576,2.5967156887054443,0.9019607901573181,0.1931924968957901,165.10392332077026
0.349747896194458,2.585082769393921,0.800000011920929,0.20791862905025482,168.6262023448944
0.4757631719112396,3.961653709411621,0.8600000143051147,0.4941790699958801,173.0121762752533
0.43208178877830505,2.9483542442321777,0.9800000190734863,0.25081780552864075,173.84104681015015
0.32551464438438416,3.91690731048584,1.0,0.2645922899246216,175.62092280387878
