rmse,mean_is,coverage_prob,crps,training_time
0.3216363191604614,3.1622612930834295,0.75,0.17558045256882907,285.34945464134216
0.5315772294998169,6.131623111665249,0.6,0.28251246316358447,291.18720030784607
0.539532482624054,6.464849961873813,0.5897435897435898,0.3029435290358005,291.9204857349396
0.2920672595500946,2.9058232490832987,0.7692307692307693,0.203662326416144,294.16543984413147
0.3104725480079651,1.865325003098219,0.7948717948717948,0.1565642568927545,297.2460517883301
0.3948570787906647,3.8279560651534643,0.6666666666666666,0.23977984889195517,285.8156523704529
0.3069554567337036,2.1681427435997205,0.6923076923076923,0.18274956024610078,294.0289468765259
0.36002954840660095,2.992001759700286,0.7692307692307693,0.20314847840330538,292.5407567024231
0.30697309970855713,3.070155543394578,0.6410256410256411,0.19309960678219795,294.9713249206543
0.2862856984138489,2.351895674681052,0.8205128205128205,0.1586512254598813,297.8940761089325
0.34802955389022827,3.832465635240078,0.75,0.21873960457742214,289.0587954521179
0.3245372176170349,3.6884578190743924,0.675,0.19556710552424192,293.8624472618103
0.3399186432361603,3.109200654885708,0.7435897435897436,0.20964447437570646,296.55111026763916
0.2648868262767792,1.7630576407298064,0.7692307692307693,0.15034565625664514,293.6644287109375
0.43255603313446045,3.907588766171382,0.717948717948718,0.23429116501640052,301.6308777332306
0.30672597885131836,2.3023106356461844,0.7435897435897436,0.17894702347425315,290.86496925354004
0.5483509302139282,5.2449132815385475,0.6410256410256411,0.2827741750157796,290.6716094017029
0.43044671416282654,5.320625424385071,0.6410256410256411,0.2372054818731088,288.73042726516724
0.3521506190299988,2.280649388447786,0.8461538461538461,0.18880755607134256,289.9706652164459
0.413765013217926,4.105845182369917,0.717948717948718,0.2358537166355512,299.2943489551544
