rmse,mean_is,coverage_prob,crps,training_time
0.6849181652069092,9.342007637023926,0.5,0.43329113721847534,45.544689655303955
0.8840547204017639,14.575390815734863,0.42500001192092896,0.5794836282730103,46.28230118751526
0.8142442107200623,12.766252517700195,0.41874998807907104,0.5423975586891174,46.75829553604126
0.8078407049179077,13.214465141296387,0.4000000059604645,0.5316888093948364,47.13152265548706
0.7893219590187073,12.283930778503418,0.38749998807907104,0.5285736918449402,48.789259910583496
0.7916406393051147,11.688095092773438,0.4937500059604645,0.5019823908805847,45.27396535873413
0.778753936290741,10.931095123291016,0.4625000059604645,0.4862719476222992,46.251516819000244
0.7982957363128662,11.612344741821289,0.4312500059604645,0.5029478669166565,46.755361557006836
0.7495495080947876,11.217523574829102,0.44999998807907104,0.4761489927768707,47.201043128967285
0.7837226390838623,11.74609088897705,0.4591194987297058,0.5079479217529297,48.017826557159424
0.7865567803382874,11.072430610656738,0.5,0.5108450651168823,45.263912200927734
0.8280081152915955,12.310627937316895,0.42500001192092896,0.5274137258529663,46.292789459228516
0.7874302864074707,11.436172485351562,0.5,0.4964611530303955,46.72037982940674
0.7900242209434509,11.793174743652344,0.48124998807907104,0.4969666600227356,47.386903285980225
0.7716655731201172,10.613826751708984,0.5625,0.48336443305015564,47.75010013580322
0.7688407301902771,12.733259201049805,0.40625,0.5268629789352417,45.25424647331238
0.752497136592865,9.980674743652344,0.4749999940395355,0.4586799740791321,46.47652792930603
0.749002993106842,12.02138900756836,0.3812499940395355,0.5032828450202942,46.7365186214447
0.7512524127960205,11.277088165283203,0.48124998807907104,0.48302650451660156,46.905402183532715
0.7830045223236084,12.656012535095215,0.446540892124176,0.5140544772148132,48.27701997756958
