rmse,mean_is,coverage_prob,crps,training_time
0.6244044303894043,6.882964322869287,0.6339712918660287,0.36723555902544963,32.004557847976685
0.6695564985275269,7.65287834434418,0.6794258373205742,0.36721091571321895,32.45431327819824
0.6593377590179443,7.56008337701907,0.6578947368421053,0.37812018923853574,32.14780616760254
0.6751891374588013,7.716966243737052,0.645933014354067,0.3786367960095976,32.19210910797119
0.6543927192687988,7.106400868253845,0.6555023923444976,0.35972628860097183,31.482205629348755
0.6830810904502869,8.099430804760262,0.5861244019138756,0.4058582577943517,31.552698135375977
0.6607992649078369,7.851940016569704,0.6124401913875598,0.40078934396140314,31.996522188186646
0.7134824395179749,8.92759028012804,0.60431654676259,0.41339017924287624,32.19321012496948
0.6102710366249084,6.943203995124899,0.60431654676259,0.3588606846525515,32.34398674964905
0.631752073764801,7.609848879081168,0.5995203836930456,0.36581669978315023,32.39131736755371
0.6130812168121338,6.479757049437345,0.6435406698564593,0.35460929349777803,31.64327621459961
0.7323079109191895,9.599036713393682,0.562200956937799,0.4266342623382094,32.08995604515076
0.7116913199424744,8.319095344634718,0.645933014354067,0.41345391550845506,32.32790398597717
0.6109395623207092,6.839647552185652,0.6555023923444976,0.3561700104633302,32.431047439575195
0.6167100667953491,6.494657823628786,0.6746411483253588,0.3511282176706209,32.18308091163635
0.6521099209785461,8.401899105766743,0.5502392344497608,0.3895822855238424,31.555986166000366
0.6818110942840576,8.612929594288602,0.5789473684210527,0.3966003982038304,32.1021363735199
0.6106442213058472,6.764115695473102,0.60431654676259,0.3532630136723427,32.288339376449585
0.6847965121269226,8.17124398049119,0.6163069544364509,0.38243707966247054,32.134275674819946
0.6176429986953735,6.31124515785016,0.6139088729016786,0.36095111822481635,32.46554946899414
